year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,1995,1,0.0,0.5317171893758893,0.5736715761632435,0.5151265904516954,0.47870051166464705
2030,1995,2,0.0,0.5291410085214422,0.569120815913625,0.5038671524576814,0.47870051166464705
2030,1995,3,0.0,0.6053624768635261,0.5603514605563216,0.49160692244432597,0.47870051166464705
2030,1995,4,0.0,0.7743492385756131,0.5625199808298263,0.4759864957992497,0.47870051166464705
2030,1995,5,0.0,0.8525727607491703,0.571966784161241,0.4622504980607008,0.47870051166464705
2030,1995,6,0.0,0.8889003549171461,0.5904238485478785,0.44429093616189985,0.47870051166464705
2030,1995,7,0.0,0.8986566583517269,0.5991005195549672,0.43799001399928317,0.47870051166464705
2030,1995,8,0.0,0.8890426844725388,0.6031722687549151,0.4538939950523425,0.47870051166464705
2030,1995,9,0.01382766341159224,0.8656821538198566,0.6021320709057576,0.48380094683661995,0.47870051166464705
2030,1995,10,0.08905596660813539,0.8276675127754133,0.5978063939817012,0.5149004800960253,0.47870051166464705
2030,1995,11,0.1773750047892656,0.6908798895693975,0.5893882640716903,0.5320650746860737,0.47870051166464705
2030,1995,12,0.256918297477031,0.5641302576475902,0.615775450819553,0.5367895052150372,0.47870051166464705
2030,1995,13,0.3103335756327097,0.4805513591212729,0.6304666521540201,0.5412852137024167,0.47870051166464705
2030,1995,14,0.3298830657828383,0.4537015837298011,0.6366133593046689,0.5424010106439311,0.47870051166464705
2030,1995,15,0.3137594399382346,0.4403833943273247,0.6356194765409955,0.5320237211725637,0.47870051166464705
2030,1995,16,0.2419338916159623,0.4157130426886097,0.630189700397199,0.5231909380393946,0.47870051166464705
2030,1995,17,0.1201084836925939,0.3762571706262186,0.5849874970188389,0.5252850122125937,0.47870051166464705
2030,1995,18,0.0,0.3382110795976149,0.5530603183876021,0.5452143798393583,0.47870051166464705
2030,1995,19,0.0,0.3177333846714688,0.5223125177839508,0.5689482637780541,0.47870051166464705
2030,1995,20,0.0,0.2871942890619563,0.4841631250874108,0.5835719583900543,0.47870051166464705
2030,1995,21,0.0,0.2570764044728909,0.4605283451715035,0.5945137721750986,0.47870051166464705
2030,1995,22,0.0,0.2113846540639064,0.438054883499315,0.5857871335519258,0.47870051166464705
2030,1995,23,0.0,0.1360548238902929,0.4484730689812945,0.5563522845523866,0.47870051166464705
2030,1995,24,0.0,0.1126469509071945,0.4436092456178503,0.5475615684904276,0.47870051166464705
2030,1995,25,0.0,0.1077359026239443,0.4323327936401253,0.5433218282496076,0.47870051166464705
2030,1995,26,0.0,0.1031058328163258,0.4230063211013467,0.5253426442479913,0.47870051166464705
2030,1995,27,0.0,0.09379093994790956,0.4139807025999672,0.5103832101851327,0.47870051166464705
2030,1995,28,0.0,0.08198851120796258,0.4095178487842739,0.495278457763619,0.47870051166464705
2030,1995,29,0.0,0.06197799618220031,0.3971118697429173,0.48895061972497,0.47870051166464705
2030,1995,30,0.0,0.04816394399168214,0.3860459434977923,0.48809975922087695,0.47870051166464705
2030,1995,31,0.0,0.05119346131009096,0.3792446170535821,0.503473871588805,0.47870051166464705
